stop_name;direction_id;ligne;stop_id;stop_id_gtfs;stop_name_gtfs;jaccard;distance
JEANNE DARCEGLISE DE LA GARE;1;27;27011;StopPoint:59:3893379;JEANNE DARC  EGLISE DE LA GARE;0.014861992;14.61667701
CLISSON;1;27;27026;StopPoint:59:3893377;CLISSON;0;40.43319204
NATIONALE;1;27;27027;StopPoint:59:3893375;NATIONALE;0;17.68989977
LES ALPES;1;27;27028;StopPoint:59:3893373;LES ALPES;0;7.040640546
PLACE DITALIE;1;27;27029;StopPoint:59:3893371;PLACE DITALIE;0;24.65322106
BANQUIER;1;27;27030;StopPoint:59:3893368;BANQUIER;0;31.49028744
LES GOBELINS;1;27;27031;StopPoint:59:3893392;LES GOBELINS;0;13.9750199
MONGECLAUDE BERNARD;1;27;27032;StopPoint:59:3893365;MONGE  CLAUDE BERNARD;0.048477316;25.81040377
BERTHOLLETVAUQUELIN;1;27;27046;StopPoint:59:3764823;BERTHOLLET  VAUQUELIN;0.052669067;66.38049318
FEUILLANTINES;1;27;27047;StopPoint:59:3764821;FEUILLANTINES;0;14.2037408
SAINT JACQUESGAY LUSSAC;1;27;27048;StopPoint:59:3764819;SAINTJACQUES  GAYLUSSAC;0;37.91126506
LUXEMBOURG;1;27;27049;StopPoint:59:3764817;LUXEMBOURG;0;32.70049299
LES ECOLES;1;27;27050;StopPoint:59:3764642;LES ECOLES;0;23.14016379
SAINT MICHELSAINT GERMAIN;1;27;27051;StopPoint:59:3687426;SAINTMICHEL  SAINTGERMAIN;0;17.30287423
SAINTMICHEL;1;27;27052;StopPoint:59:3716935;SAINTMICHEL;0;5.625767058
PONT NEUFQUAI DES GRANDS AUGUSTINS;1;27;27053;StopPoint:59:3716936;PONT NEUF  QUAI DES GRANDS AUGUSTINS;0.01428396;6.792830114
PONT DES ARTSQUAI DE CONTI;1;27;27054;StopPoint:59:3893397;PONT DES ARTS  QUAI DE CONTI;0.018743295;16.28248422
PT CARROUSELQUAI VOLTAIRE;1;27;27066;StopPoint:59:3893398;PONT DU CARROUSEL  QUAI VOLTAIRE;0.068023195;28.73621494
MUSEE DU LOUVRE;1;27;27067;StopPoint:59:3893399;MUSEE DU LOUVRE;0;30.03612977
PALAIS ROYALCOMEDIE FRANCAISE;1;27;27068;StopPoint:59:3807577;PALAIS ROYAL  COMEDIE FRANCAISE;0.022493099;20.71280868
PYRAMIDES;1;27;27069;StopPoint:59:3764805;PYRAMIDES;0;28.1556656
OPERA4 SEPTEMBRE;1;27;27071;StopPoint:59:3747818;OPERA  4 SEPTEMBRE;0.04967111;29.87476976
OPERA;1;27;27072;StopPoint:59:3747816;OPERA;0;48.50786603
AUBER;1;27;27073;StopPoint:59:3747814;AUBER;0;23.49437818
HAVREHAUSSMANN;1;27;27074;StopPoint:59:3747812;HAVRE  HAUSSMANN;0.069050664;17.3875773
LA DEFENSERER;0;275;474;StopPoint:59:4024791;LA DEFENSEMETRORERTRAMWAY;0.13007374;20.26789141
CARNOT;0;275;478;StopPoint:59:4024822;CARNOT;0;51.11932126
PLACE CHARRAS;0;275;482;StopPoint:59:4024823;PLACE CHARRAS;0;35.92246781
ALMABAUDIN;0;275;486;StopPoint:59:4024825;ALMA BAUDIN;0.0298575;40.38361542
HEROLDMAIRIE DE COURBEVOIE;0;275;490;StopPoint:59:4024827;HEROLD  MAIRIE DE COURBEVOIE;0.02381294;15.93881998
STADE;0;275;493;StopPoint:59:4024819;STADE DE GENNEVILLIERS;0.330561319;74.44212515
ULBACH;0;275;460;StopPoint:59:4024804;ULBACH;0;20.38086601
PLACE DE BELGIQUE;0;275;463;StopPoint:59:4024806;PLACE DE BELGIQUE;0;37.82111888
PLACE MERMOZ;0;275;465;StopPoint:59:5747293;PLACE MERMOZ;0;7.081338906
PAIXVERDUN;0;275;488;StopPoint:59:4024802;PAIX  VERDUN;0.154845745;11.12436991
PONT DE LEVALLOISMETRO;1;275;466;StopPoint:59:5747295;PONT DE LEVALLOISMETRO;0;21.88829574
POMPIDOU;1;275;469;StopPoint:59:5151247;POMPIDOU;0;12.28122627
PLACE MERMOZ;1;275;473;StopPoint:59:5747294;PLACE MERMOZ;0;20.95156098
PLACE DE BELGIQUE;1;275;477;StopPoint:59:4024807;PLACE DE BELGIQUE;0;39.78616433
ULBACH;1;275;481;StopPoint:59:4024805;ULBACH;0;17.7000971
PAIXVERDUN;1;275;485;StopPoint:59:5151251;PAIX  VERDUN;0.154845745;16.43354378
STADE;1;275;489;StopPoint:59:5151252;STADE DE COURBEVOIE;0.33830684;30.20878719
HEROLDMAIRIE DE COURBEVOIE;1;275;492;StopPoint:59:5151253;HEROLD  MAIRIE DE COURBEVOIE;0.02381294;14.7039244
ALMABAUDIN;1;275;459;StopPoint:59:5151254;ALMA BAUDIN;0.0298575;15.08950835
PLACE CHARRAS;1;275;462;StopPoint:59:5151255;PLACE CHARRAS;0;9.041814267
GAMBETTA;1;275;548;StopPoint:59:4037800;GAMBETTA;0;16.56160699
PORT DE GENCENTRE DE VIE;0;276;4641;StopPoint:59:6456053;PORT DE GENNEVILLIERS  CENTRE DE VIE;0.034894799;21.0091358
CENTRE DE VIE;0;276;975;StopPoint:59:6456054;CENTRE DE VIE;0;11.68954453
DIRECTION DU PORT;0;276;976;StopPoint:59:6456056;DIRECTION DU PORT;0;87.05007131
PONT DU CHEMIN DE FER;0;276;977;StopPoint:59:5747276;PONT DU CHEMIN DE FER;0;20.41869577
LES COURTILLES METRO;0;276;3203;StopPoint:59:6423926;ASNIERES  GENNEVILLIERS  LES COURTILLES;0.135100036;31.22742423
LA DEFENSE;0;276;2756;StopPoint:59:4024792;LA DEFENSEMETRORERTRAMWAY;0.266983334;95.88122021
MERCIERES;0;276;3638;StopPoint:59:6456055;MERCIERES;0;6.424372678
PETIT GENNEVILLIERS;0;276;4862;StopPoint:59:6456058;PETIT GENNEVILLIERS;0;23.74205573
BOULEVARD DACHERES;0;276;4863;StopPoint:59:6456059;BOULEVARD DACHERES;0;40.97791011
VALMYGAMBETTASTADE;0;276;4864;StopPoint:59:6456060;VALMY  GAMBETTA  STADE;0.154845745;24.46673182
FRATERNITE;0;276;4865;StopPoint:59:6456061;FRATERNITE;0;32.80873021
EGLISE DE COLOMBES;0;276;4866;StopPoint:59:4274236;EGLISE DE COLOMBES;0;33.2372059
CIMETIERE DE COLOMBES;0;276;4867;StopPoint:59:4023634;CIMETIERE DE COLOMBES;0;28.33711399
EGALITE;0;276;4868;StopPoint:59:4023632;EGALITE;0;10.14451285
ECOLES DU PETIT COLOMBES;0;276;4869;StopPoint:59:4023630;ECOLES DU PETIT COLOMBES;0;13.20191522
COLBERT;0;276;4870;StopPoint:59:4023628;COLBERT;0;88.22203094
VICTOR BASCH;0;276;4871;StopPoint:59:4037728;VICTOR BASCH;0;32.60760276
JACQUELINE AURIOL;0;276;4872;StopPoint:59:4037730;JACQUELINE AURIOL;0;40.6180517
DEFENSE OUEST;0;276;4873;StopPoint:59:6456069;DEFENSE OUEST;0;35.12438839
NOEL PONS;0;276;4874;StopPoint:59:4024923;NOEL PONS;0;28.13649545
UNIVERSITE PARIS 10;0;276;4875;StopPoint:59:6456071;UNIVERSITE PARIS 10;0;4.587783017
FRANCOIS HANRIOT;0;276;4876;StopPoint:59:6456072;FRANCOIS HANRIOT;0;31.44288802
NANTERREUNIVERSITE RER;0;276;4877;StopPoint:59:4024925;NANTERRE  UNIVERSITE RER;0.024964388;20.7413909
17-oct-61;0;276;4878;StopPoint:59:6187504;17 OCTOBRE 1961;0.2;18.07271934
NANTERREPREFECTURE RER;0;276;4879;StopPoint:59:6456075;NANTERRE  PREFECTURE RER;0.021255083;2.778345628
LA DEFENSE;1;276;985;StopPoint:59:6456027;LA DEFENSEMETRORERTRAMWAY;0.266983334;47.10493759
PONT DU CHEMIN DE FER;1;276;979;StopPoint:59:5747275;PONT DU CHEMIN DE FER;0;23.99873403
CENTRE DE VIE;1;276;980;StopPoint:59:6456049;CENTRE DE VIE;0;18.43711974
PORT DE GENCENTRE DE VIE;1;276;4640;StopPoint:59:6456050;PORT DE GENNEVILLIERS  CENTRE DE VIE;0.034894799;40.28457585
NANTERREPREFECTURE RER;1;276;4844;StopPoint:59:7069331;NANTERRE  PREFECTURE RER;0.021255083;34.762509
17-oct-61;1;276;4845;StopPoint:59:6187505;17 OCTOBRE 1961;0.2;26.46619599
NANTERREUNIVERSITE RER;1;276;4846;StopPoint:59:6456030;NANTERRE  UNIVERSITE RER;0.024964388;29.3239052
FRANCOIS HANRIOT;1;276;4847;StopPoint:59:6456031;FRANCOIS HARRIOT;0.036375888;25.34156413
NOEL PONS;1;276;4848;StopPoint:59:4024924;NOEL PONS;0;24.75113407
DEFENSE OUEST;1;276;4849;StopPoint:59:6456033;DEFENSE OUEST;0;42.94587202
JACQUELINE AURIOL;1;276;4850;StopPoint:59:4037731;JACQUELINE AURIOL;0;24.73880256
VICTOR BASCH;1;276;4851;StopPoint:59:6456035;VICTOR BASCH;0;13.45611127
MERCIERES;1;276;3639;StopPoint:59:6456048;MERCIERES;0;177.4694606
DIRECTION DU PORT;1;276;2644;StopPoint:59:6456056;DIRECTION DU PORT;0;78.07682196
COLBERT;1;276;4852;StopPoint:59:4023627;COLBERT;0;20.61850248
ECOLES DU PETIT COLOMBES;1;276;4853;StopPoint:59:6456037;ECOLES DU PETIT COLOMBES;0;12.11920289
EGALITE;1;276;4854;StopPoint:59:6456038;EGALITE;0;16.09703674
CIMETIERE DE COLOMBES;1;276;4855;StopPoint:59:6456039;CIMETIERE DE COLOMBES;0;13.64227507
EGLISE DE COLOMBES;1;276;4856;StopPoint:59:6456040;EGLISE DE COLOMBES;0;9.710388193
GENERAL LECLERC;1;276;4857;StopPoint:59:5020458;GENERAL LECLERC;0;20.97292998
FRATERNITE;1;276;4858;StopPoint:59:5020459;FRATERNITE;0;12.72118797
VALMYGAMBETTASTADE;1;276;4859;StopPoint:59:6456043;VALMY  GAMBETTA  STADE;0.154845745;22.91144915
BOULEVARD DACHERES;1;276;4860;StopPoint:59:6456044;BOULEVARD DACHERES;0;23.27741636
PETIT GENNEVILLIERS;1;276;4861;StopPoint:59:6456045;PETIT GENNEVILLIERS;0;21.46879854
LA DEFENSERER;0;278;514;StopPoint:59:4024791;LA DEFENSEMETRORERTRAMWAY;0.13007374;23.06429865
CARNOT;0;278;517;StopPoint:59:4024822;CARNOT;0;77.58898203
PLACE CHARRAS;0;278;520;StopPoint:59:4024823;PLACE CHARRAS;0;24.99874018
ALMABAUDIN;0;278;522;StopPoint:59:4024825;ALMA BAUDIN;0.0298575;35.882017
HEROLDMAIRIE DE COURBEVOIE;0;278;524;StopPoint:59:4024827;HEROLD  MAIRIE DE COURBEVOIE;0.02381294;10.22680967
STADE;0;278;496;StopPoint:59:4024829;STADE DE COURBEVOIE;0.33830684;49.12527933
PAIXVERDUN;0;278;498;StopPoint:59:6187664;PAIX  VERDUN;0.154845745;12.34547817
VERDUNRUE LATERALE;0;278;501;StopPoint:59:6187692;VERDUN  RUE LATERALE;0.039841283;34.51719961
COURBEVOIEEUROPE;0;278;504;StopPoint:59:4024835;EUROPE;0.082337065;51.77007115
MOULIN DES BRUYERES;0;278;1043;StopPoint:59:4274259;MOULIN DES BRUYERES;0;8.943721489
COURBEVOIEEUROPE;1;278;502;StopPoint:59:4024836;EUROPE;0.082337065;32.51712303
VERDUNRUE LATERALE;1;278;510;StopPoint:59:6187693;VERDUN  RUE LATERALE;0.039841283;21.45121651
PAIXVERDUN;1;278;513;StopPoint:59:5151251;PAIX  VERDUN;0.154845745;10.17334893
STADE;1;278;516;StopPoint:59:5151252;STADE DE COURBEVOIE;0.33830684;9.249317106
HEROLDMAIRIE DE COURBEVOIE;1;278;519;StopPoint:59:5151253;HEROLD  MAIRIE DE COURBEVOIE;0.02381294;4.291319478
ALMABAUDIN;1;278;523;StopPoint:59:5151254;ALMA BAUDIN;0.0298575;10.65244474
PLACE CHARRAS;1;278;495;StopPoint:59:5151255;PLACE CHARRAS;0;12.23495504
GAMBETTA;1;278;497;StopPoint:59:4037800;GAMBETTA;0;10.07466201
LES BRUYERES;1;278;1045;StopPoint:59:4024839;LES BRUYERES;0;23.06758988
MOULIN DES BRUYERES;1;278;1046;StopPoint:59:5775584;MOULIN DES BRUYERES;0;186.6800802
EUROPE;1;278;1047;StopPoint:59:4024841;EUROPE;0;30.19728727
ASNIERESG LES COURTILLES;0;304;1037;StopPoint:59:6456077;LES COURTILLES;0.077669016;98.4917869
JEAN BAILLET;0;304;1333;StopPoint:59:6456124;JEAN BAILLET;0;11.5692259
ABBE LEMIRE;0;304;133;StopPoint:59:6456078;ABBE LEMIRE;0;15.60750457
FREYCINET;0;304;134;StopPoint:59:4023649;FREYCINET;0;161.0690873
QUATRE ROUTESLA REDOUTE;0;304;135;StopPoint:59:4023654;QUATRE ROUTES  LA REDOUTE;0.026613387;201.8192289
GRAMME;0;304;136;StopPoint:59:4023646;GRAMME;0;186.6053787
BEAUSEJOUR;0;304;137;StopPoint:59:4023644;BEAUSEJOUR;0;130.8435435
GARE DE COLOMBES;0;304;138;StopPoint:59:4274242;GARE DE COLOMBES;0;15.40838303
RHIN ET DANUBE;0;304;139;StopPoint:59:4023640;RHIN ET DANUBE;0;11.15567748
MAIRIE DE COLOMBES;0;304;140;StopPoint:59:4274238;MAIRIE DE COLOMBES;0;37.66969709
EGLISE DE COLOMBES;0;304;141;StopPoint:59:4023300;EGLISE DE COLOMBES;0;20.94522716
LES RENOUILLERS;0;304;142;StopPoint:59:6456095;LES RENOUILLERS;0;19.807635
AUDRA;0;304;143;StopPoint:59:6456097;AUDRA;0;12.29677622
TOUR DAUVERGNE;0;304;144;StopPoint:59:6456099;TOUR DAUVERGNE;0;36.32729231
EUROPE;0;304;145;StopPoint:59:6456101;EUROPE;0;12.69748235
HOPITAL LOUIS MOURIER;0;304;146;StopPoint:59:6456103;HOPITAL LOUIS MOURIER;0;22.41583586
RUE DE SEINE;0;304;147;StopPoint:59:6456105;RUE DE SEINE;0;87.42626533
ZONE INDUSTRIELLE;0;304;148;StopPoint:59:6456107;ZONE INDUSTRIELLE;0;19.11384362
PARC LAGRAVERE;0;304;149;StopPoint:59:6456109;PARC PIERRE LAGRAVERE;0.047619048;37.54603157
VICTOR BASCH;0;304;150;StopPoint:59:4023626;VICTOR BASCH;0;20.72550068
HOPITAL DE NANTERRE;0;304;151;StopPoint:59:4023624;HOPITAL DE NANTERRE;0;136.4142444
LES ORMES;0;304;152;StopPoint:59:4023622;LES ORMES;0;38.11565462
LES SAULES;0;304;153;StopPoint:59:4023620;LES SAULES;0;28.02633099
LES GRANDS PRES;0;304;154;StopPoint:59:4023655;LES GRANDS PRES;0;42.24378684
PONT DE ROUEN;0;304;155;StopPoint:59:4023618;PONT DE ROUEN;0;24.28926246
NANTERREUNIVERSITE RER;0;304;157;StopPoint:59:6456126;NANTERRE  UNIVERSITE RER;0.024964388;16.81965937
SOUFFLOT;0;304;158;StopPoint:59:6456128;SOUFFLOT;0;9.584464591
PREFECTURE HAUTSDESEINE;0;304;159;StopPoint:59:7069334;PREFECTURE DES HAUTSDESEINE;0.013983986;34.15680924
JOLIOTCURIECOURBEVOIE;0;304;160;StopPoint:59:7069328;JOLIOTCURIE  COURBEVOIE;0.037049987;37.41782494
PALAIS DES SPORTS;0;304;161;StopPoint:59:6456134;PALAIS DES SPORTS;0;21.44769574
MAIRIE DE NANTERRE;0;304;162;StopPoint:59:6456136;MAIRIE DE NANTERRE;0;56.25616426
SADI CARNOTJOLIOTCURIE;0;304;163;StopPoint:59:6456138;SADI CARNOT  JOLIOT CURIE;0.080290991;51.15286318
UNIVERSITE PARIS X;0;304;595;StopPoint:59:4023616;UNIVERSITE PARIS 10;0.046040945;138.087819
VICTOR BASCH;1;304;1334;StopPoint:59:4037729;VICTOR BASCH;NA;NA
NANTERREPCE DE LA BOULE;1;304;1;StopPoint:59:6456142;PLACE DE LA BOULE;0.128992887;10.63838195
PCE DE LA BOULEJOLIOTCURIE;1;304;111;StopPoint:59:6456141;PLACE DE LA BOULE  JOLIOT CURIE;0.042700524;24.9012912
SADI CARNOTJOLIOTCURIE;1;304;76;StopPoint:59:6456139;SADI CARNOT  JOLIOT CURIE;0.080290991;40.31545106
MAIRIE DE NANTERRE;1;304;77;StopPoint:59:6456137;MAIRIE DE NANTERRE;0;68.27729355
PALAIS DES SPORTS;1;304;78;StopPoint:59:6456135;PALAIS DES SPORTS;0;22.02615689
JOLIOTCURIECOURBEVOIE;1;304;79;StopPoint:59:7069327;JOLIOTCURIE  COURBEVOIE;0.037049987;22.45594438
PREFECTURE HAUTSDESEINE;1;304;80;StopPoint:59:6456131;PREFECTURE DES HAUTSDESEINE;0.013983986;68.20545579
SOUFFLOT;1;304;81;StopPoint:59:6456129;SOUFFLOT;0;61.34780512
NANTERREUNIVERSITE RER;1;304;82;StopPoint:59:6456127;NANTERRE  UNIVERSITE RER;0.024964388;8.456945431
PONT DE ROUEN;1;304;84;StopPoint:59:4023617;PONT DE ROUEN;0;70.46141285
LES SAULES;1;304;86;StopPoint:59:4023619;LES SAULES;0;13.85033585
LES ORMES;1;304;87;StopPoint:59:4023621;LES ORMES;0;23.36508881
HOPITAL DE NANTERRE;1;304;88;StopPoint:59:4023623;HOPITAL DE NANTERRE;0;13.44029671
VICTOR BASCH;1;304;89;StopPoint:59:4037729;VICTOR BASCH;0;50.63678916
PARC LAGRAVERE;1;304;90;StopPoint:59:6456110;PARC PIERRE LAGRAVERE;0.047619048;58.17645569
ZONE INDUSTRIELLE;1;304;91;StopPoint:59:6456108;ZONE INDUSTRIELLE;0;12.53308388
RUE DE SEINE;1;304;92;StopPoint:59:6456106;RUE DE SEINE;0;11.60084343
HOPITAL LOUIS MOURIER;1;304;93;StopPoint:59:6456104;HOPITAL LOUIS MOURIER;0;113.9075407
EUROPE;1;304;94;StopPoint:59:6456102;EUROPE;0;22.00289494
TOUR DAUVERGNE;1;304;95;StopPoint:59:6456100;TOUR DAUVERGNE;0;20.56917108
AUDRA;1;304;96;StopPoint:59:6456098;AUDRA;0;18.49187897
LES RENOUILLERS;1;304;97;StopPoint:59:6456096;LES RENOUILLERS;0;28.33774272
EGLISE DE COLOMBES;1;304;98;StopPoint:59:4023635;EGLISE DE COLOMBES;0;13.41562883
MAIRIE DE COLOMBES;1;304;99;StopPoint:59:4274237;MAIRIE DE COLOMBES;0;56.85949228
RHIN ET DANUBE;1;304;100;StopPoint:59:4274239;RHIN ET DANUBE;0;12.44701756
GARE DE COLOMBES;1;304;101;StopPoint:59:4274241;GARE DE COLOMBES;0;23.58993988
BEAUSEJOUR;1;304;102;StopPoint:59:4023643;BEAUSEJOUR;0;91.45766149
GRAMME;1;304;103;StopPoint:59:4023645;GRAMME;0;23.73048085
QUATRE ROUTES;1;304;104;StopPoint:59:6456144;QUATRE ROUTES;0;11.11099933
FREYCINET;1;304;105;StopPoint:59:6456081;FREYCINET;0;13.89473868
ABBE LEMIRE;1;304;106;StopPoint:59:6456079;ABBE LEMIRE;0;30.93977084
JEAN BAILLET;1;304;597;StopPoint:59:4023613;JEAN BAILLET;0;14.71075258
UNIVERSITE PARIS X;1;304;598;StopPoint:59:4023615;UNIVERSITE PARIS 10;0.046040945;80.05479087
LA DEFENSE RER;0;360;378;StopPoint:59:4024843;LA DEFENSEMETRORERTRAMWAY;0.1524105;22.41861022
LES BOUVETS;0;360;5;StopPoint:59:6195742;LES BOUVETS;0;23.18114154
LES GRAVIERS;0;360;429;StopPoint:59:6195735;LES GRAVIERS;0;33.36805757
LES BERGERES;0;360;450;StopPoint:59:4024119;LES BERGERES;0;20.73449653
FELIX FAURE;0;360;457;StopPoint:59:4024851;FELIX FAURE;0;20.92229306
LIBERTEPLAIDEURS;0;360;383;StopPoint:59:4024852;LIBERTE  PLAIDEURS;0.064585653;6.926371294
MONT VALERIEN;0;360;390;StopPoint:59:4024430;MONT VALERIEN;0;38.74600291
CLUSERETHOPITAL FOCH;0;360;398;StopPoint:59:4024428;CLUSERET  HOPITAL FOCH;0.04967111;17.00188287
LES BONS RAISINS;0;360;406;StopPoint:59:4024426;LES BONS RAISINS;0;74.36565506
EDOUARD VAILLANT;0;360;414;StopPoint:59:4024424;EDOUARD VAILLANT;0;69.91916292
CROIX DU ROY;0;360;422;StopPoint:59:4024467;CROIX DU ROY;0;20.24522011
JOFFRE;0;360;1198;StopPoint:59:5207674;JOFFRE;0;24.13253161
MARIE BONAPARTE;0;360;435;StopPoint:59:4024863;MARIE BONAPARTE;0;41.80033122
PONT DES TROIS PIERROTS;0;360;442;StopPoint:59:4024865;PONT DES TROIS PIERROTS;0;10.37402965
GARE DE SAINTCLOUD;0;360;449;StopPoint:59:4532987;GARE DE SAINTCLOUD;0;24.71910708
MONTRETOUT;0;360;456;StopPoint:59:4024867;MONTRETOUT;0;101.629088
EGLISE DE SAINTCLOUD;0;360;382;StopPoint:59:4532990;EGLISE DE SAINTCLOUD;0;23.87127548
CIMETIERE DE SAINTCLOUD;0;360;389;StopPoint:59:4532991;CIMETIERE DE SAINTCLOUD;0;27.43566985
LES CLIQUETS;0;360;405;StopPoint:59:4024875;LES CLIQUETS;0;91.82911513
LA VERBOISE;0;360;413;StopPoint:59:4024877;LA VERBOISE;0;63.05156262
REGNAULT;0;360;421;StopPoint:59:4024879;REGNAULT;0;14.24590023
QUATRE VENTS;0;360;427;StopPoint:59:4024881;QUATRE VENTS;0;48.79943234
SYLVAIN VIGNERAS;0;360;434;StopPoint:59:4024883;SYLVAIN VIGNERAS;0;7.762369954
PISCINE;0;360;441;StopPoint:59:4024885;PISCINE;0;16.83730619
CHARLES DEVOS;0;360;448;StopPoint:59:4024887;CHARLES DEVOS;0;9.042947174
MAIRIE DE GARCHES;0;360;455;StopPoint:59:4024889;MAIRIE DE GARCHES;0;63.71304357
GARE DE GARCHES;0;360;381;StopPoint:59:4024891;GARE DE GARCHES  MARNES LA COQUETTE;0.088404703;54.57498307
PASTEUR;0;360;388;StopPoint:59:4024892;PASTEUR;0;21.07978738
VAL DOR;0;360;385;StopPoint:59:4024862;VAL DOR;0;41.63670059
FOCH19 JANVIER;0;360;393;StopPoint:59:4024873;FOCH19 JANVIER;0;41.55393643
CIMETIERE DE SAINTCLOUD;1;360;411;StopPoint:59:4024872;CIMETIERE DE SAINTCLOUD;0;6.2157573
EGLISE DE SAINTCLOUD;1;360;419;StopPoint:59:4024870;EGLISE DE SAINTCLOUD;0;17.23569081
MONTRETOUT;1;360;425;StopPoint:59:4024413;MONTRETOUT;0;17.87532136
LYCEE;1;360;432;StopPoint:59:4024415;LYCEE DE SAINTCLOUD;0.276253136;13.52214863
MARIE BONAPARTE;1;360;439;StopPoint:59:4024417;MARIE BONAPARTE;0;11.56607057
LA BERANGERE;1;360;446;StopPoint:59:4024419;LA BERENGERE;0.038321688;12.19108837
VAL DOR;1;360;453;StopPoint:59:4024216;VAL DOR;0;8.412383707
CROIX DU ROY;1;360;379;StopPoint:59:4024422;CROIX DU ROY;0;8.247907446
EDOUARD VAILLANT;1;360;386;StopPoint:59:4024423;EDOUARD VAILLANT;0;16.93644735
LES BONS RAISINS;1;360;394;StopPoint:59:4024425;LES BONS RAISINS;0;20.42906338
CLUSERETHOPITAL FOCH;1;360;402;StopPoint:59:4024427;CLUSERET  HOPITAL FOCH;0.04967111;15.5892775
MONT VALERIEN;1;360;410;StopPoint:59:4024429;MONT VALERIEN;0;14.19897182
LIBERTEPLAIDEURS;1;360;418;StopPoint:59:4024903;LIBERTE  PLAIDEURS;0.064585653;21.74891961
FELIX FAURE;1;360;424;StopPoint:59:4024017;FELIX FAURE;0;61.54860843
LES BERGERES;1;360;431;StopPoint:59:6309080;LES BERGERES;0;12.7390514
LES GRAVIERS;1;360;438;StopPoint:59:6195736;LES GRAVIERS;0;30.2564317
LES BOUVETS;1;360;445;StopPoint:59:6195743;LES BOUVETS;0;29.34778987
HOPITAL DE GARCHES;1;360;525;StopPoint:59:4024895;HOPITAL DE GARCHES;0;32.35509772
PASTEUR;1;360;404;StopPoint:59:4024896;PASTEUR;0;18.53262758
GARE DE GARCHES;1;360;412;StopPoint:59:4024897;GARE DE GARCHES  MARNES LA COQUETTE;0.088404703;11.26851105
JOFFRE;1;360;420;StopPoint:59:4024898;JOFFRE;0;31.61308598
MAIRIE DE GARCHES;1;360;426;StopPoint:59:4024890;MAIRIE DE GARCHES;0;36.82011647
CHARLES DEVOS;1;360;433;StopPoint:59:4024888;CHARLES DEVOS;0;74.59498023
PISCINE;1;360;440;StopPoint:59:4024886;PISCINE;0;9.581746794
SYLVAIN VIGNERAS;1;360;447;StopPoint:59:4024884;SYLVAIN VIGNERAS;0;23.30267919
QUATRE VENTS;1;360;454;StopPoint:59:4024882;QUATRE VENTS;0;9.75552534
REGNAULT;1;360;380;StopPoint:59:4024880;REGNAULT;0;37.74572002
LA VERBOISE;1;360;387;StopPoint:59:4024878;LA VERBOISE;0;104.1476509
LES CLIQUETS;1;360;395;StopPoint:59:4024876;LES CLIQUETS;0;101.1264261
FOCH19 JANVIER;1;360;403;StopPoint:59:4024874;FOCH19 JANVIER;0;30.03319549
HOPITAL DE GARCHES DEPART;1;360;1087;StopPoint:59:4834527;HOPITAL DE GAR;NA;NA
UNIVERSITE PARIS 10;0;367;1331;NA;NA;NA;NA
FRANCOIS HANRIOT;0;367;1332;NA;NA;NA;NA
LES SAULES;0;367;199;StopPoint:59:4024915;LES SAULES;0;17.12475673
NANTERRE VILLERER;0;367;280;StopPoint:59:4024933;NANTERREVILLE RER;0;84.86963136
JULES QUENTIN;0;367;207;StopPoint:59:4024935;JULES QUENTIN;0;12.3106428
ERNEST RENAN;0;367;208;StopPoint:59:4024937;ERNEST RENAN;0;27.89928862
PAUL LESCOP;0;367;209;StopPoint:59:4024939;PAUL LESCOP;0;12.93869478
LES GUILLERAIES;0;367;210;StopPoint:59:4024941;LES GUILLERAIES;0;52.69453424
PARC DE LILE;0;367;211;StopPoint:59:4024943;PARC DE LILE;0;171.8922509
LAVOISIER;0;367;212;StopPoint:59:4024945;LAVOISIER;0;9.023491045
SAINTECLAIRE DEVILLE;0;367;213;StopPoint:59:4024947;SAINTECLAIRE DEVILLE;0;15.78673812
CLAUDE MONET;0;367;214;StopPoint:59:4024949;CLAUDE MONET;0;8.651207798
EDOUARD BELIN;0;367;215;StopPoint:59:4024951;EDOUARD BELIN;0;25.14247769
PONT DE BEZONS;0;367;1111;StopPoint:59:4024905;PONT DE BEZONS;0;6.942043441
HAUTES PATURES;0;367;1112;StopPoint:59:4024907;HAUTES PATURES;0;17.50931312
PERIPARC;0;367;1113;StopPoint:59:4024909;PERIPARC;0;88.92932512
RUE DES HAUTES PATURES;0;367;1114;StopPoint:59:4024911;RUE DES HAUTES PATURES N0 11;0.060447649;8.823434759
LES PEUPLIERS;0;367;1115;StopPoint:59:4024913;LES PEUPLIERS;0;25.415319
LES PAQUERETTES;0;367;1116;StopPoint:59:4024917;LES PAQUERETTES;0;14.64296903
DEQUEANT;0;367;1117;StopPoint:59:4024919;DEQUEANT;0;25.12070288
PONT DES FONDRIERES;0;367;1118;StopPoint:59:4024921;PONT DES FONDRIERES;0;33.35735547
NOEL PONS;0;367;1119;StopPoint:59:4024923;NOEL PONS;0;23.47902356
NANTERREUNIVERSITE RER;0;367;1120;StopPoint:59:4024925;NANTERRE  UNIVERSITE RER;0.024964388;29.77291844
SOUFFLOT;0;367;1121;StopPoint:59:4024365;SOUFFLOT;0;17.55943989
PASCAL;0;367;1122;StopPoint:59:4024929;PASCAL;0;14.90099793
PAUL BERT;0;367;1123;StopPoint:59:7069321;PAUL BERT;0;12.47933115
